İl Adı,AKP,CHP,MHP,DEM,İYİ,ZP,YRP,TİP
ADANA,23.223384441156313,36.71292447439148,15.160128158936786,10.535557679141558,5.920390196385098,4.903858155872684,2.1928469383283016,1.2873033205662587
ADIYAMAN,33.03878492799792,20.13588010948707,3.222063594522564,8.963806394558672,0.27680081178753924,0.816962427641666,5.948810930033058,0.16363125615347307
AFYONKARAHİSAR,34.342878352299,21.26989115928362,22.59973846999286,0.214442839418929,5.122060603695776,3.5592519916698944,3.365688995023615,0.08164031777345489
AKSARAY,32.79348237500701,3.3072610096167874,27.71651497934135,0.28705973602827733,11.413266433231367,2.3784058611728645,2.452989682820176,0.08974441249861231
AMASYA,30.387241361186657,31.21282503959258,20.886111744640353,0.18507161159192242,2.967839641700059,2.397173339457018,2.060535957005929,0.1411871083779489
ANKARA,28.755398263500464,42.64759218494111,8.480319934812329,2.3625461143692617,4.525948880489026,8.160820666016376,3.3832614211770347,1.364976386916061
ANTALYA,25.4286914664745,40.2326671856758,8.898676102437902,4.69120100978781,5.594423707568126,5.762194000131812,1.3251613922383008,2.4378345928781813
ARDAHAN,21.535682110301394,24.431477227125857,2.0001400644102305,10.677451298557388,1.4603880845296149,1.1257237257220079,1.3620559003669561,0.4219230622808436
ARTVİN,29.48098146989358,31.473986466176072,4.236728668652125,0.48663343411161153,4.011414614727648,1.6785436210806606,2.3052637714904503,1.2513444499677684
AYDIN,21.833023776221573,43.29098522205645,15.010748309307479,6.510950351991583,7.281903776198837,4.493902183272209,0.8268404536906587,0.7516459272612057
AĞRI,16.899789720078022,7.056438889627644,1.3356689104963608,44.19928455127815,0.6296095062214005,0.4084398383283172,2.574819761749031,0.0
BALIKESİR,35.8543354411613,42.71882474389713,4.940411591296976,1.783215730569895,6.477073347610772,4.258562240002469,2.6042744853876822,1.178081015500173
BARTIN,17.77534572347581,28.491832198325955,21.513264398948213,0.153322081480756,0.6468826265441189,3.0076402040535113,1.9724267852719555,0.0
BATMAN,18.506632688704908,5.882503602182667,0.4791854546264165,66.94398882175494,0.18146932031206178,0.34809855396571204,1.577531372644931,0.0
BAYBURT,33.93009498750582,1.3545610963935621,19.781481318040523,0.1968170383703163,4.396224191966948,2.226492865478113,3.170146127018246,0.06711499609767366
BOLU,26.17754809792145,26.43568943150764,19.953622507719924,0.714396918949357,2.131236262989374,3.352647071960308,3.0237453211455607,0.4188162158109911
BURDUR,28.75204483246185,30.25351752591423,16.13475476477135,0.3070320973009127,4.761276612162663,3.127352822448256,1.2690129605672495,0.0
BURSA,35.79133173022587,34.04632262855959,5.339496965563162,4.152786855162505,5.357138075334411,8.946873082179152,4.707611446630637,0.4532573933947599
BİLECİK,27.97730163043563,30.80755280245221,11.26272245077719,1.5652788707066934,9.7496473767709,4.221885041543059,4.3054344762593795,0.5420336682815665
BİNGÖL,23.850677948944757,3.8355022424354157,5.8881877850843205,19.697232207468073,0.4489720347232287,0.30785601273433866,9.458125640090405,0.0
BİTLİS,26.503550693539808,0.7696970132964635,1.436569212757437,38.70445818462787,3.8455122705610076,0.18757048642908347,4.361901590116214,0.0
DENİZLİ,31.71425680808706,44.2308097171599,6.040720236990323,2.297050605020316,7.20869408854415,5.650936923787693,2.1631076273843295,0.6585159751656994
DÜZCE,35.25155323966252,18.96848597657802,15.746541929588389,0.49934219052008894,2.044154030026531,3.940596996811258,7.107229760436609,0.2601512241282329
DİYARBAKIR,16.316909812485697,5.858952633763732,0.4776087050108753,74.47606473006347,0.6083902847348343,0.23866471435342146,2.0234091195879635,0.0
EDİRNE,23.915436180866564,41.255282456087734,4.153945545641735,1.4759005746139362,7.995451450671241,3.498255726989832,0.5905746761206201,0.38356311984621566
ELAZIĞ,29.734478201118968,16.584771383108972,12.139077555339686,5.519350988093085,0.8852380685165364,1.4421240782974771,6.976918295508755,0.0
ERZURUM,36.662618982135584,6.477710549922058,8.775914028683257,10.175398381748483,7.795116640988659,6.275060321516896,8.12329788156475,0.08826109339027641
ERZİNCAN,19.27494043200218,28.839186780939375,35.55364483903759,0.8288442147839374,1.078281111036132,2.5316434432020003,2.316749879693591,0.6214687956532666
ESKİŞEHİR,32.172291462391414,44.21750535716105,5.020615138843046,1.7900562862338358,5.103819734150383,7.444488129518444,1.69718954677229,0.8726755064393181
GAZİANTEP,35.064692979942606,23.885522041195713,5.295616173839617,8.709822314790582,2.221422353827306,6.172771740126222,7.2792765796736365,0.21674336666063584
GÜMÜŞHANE,27.18375841990962,1.6241569344080553,27.671493855030466,0.12471574215699463,4.4235201347048285,1.3132600230768932,2.501364029927865,0.08217422754070908
GİRESUN,30.621626148965948,23.57620301517758,12.458780357352664,0.12012642175631635,4.645283384499947,2.568487892589147,2.8341283170764555,0.16023855109616783
HAKKARİ,18.082780139557013,4.740163403001958,1.6530124125815764,60.98935399112493,0.09333114032982946,0.7006229980117834,2.7632969617852754,0.0
HATAY,30.701863078127072,33.60036062335296,9.68493585983036,2.3314338647840134,3.57351253309791,3.09260978355127,2.8341997259354716,8.443190897472332
ISPARTA,28.167687746310005,20.702571919932513,19.28307753574682,0.5588099283053539,10.091651197247607,5.138888863994317,1.9290523439248248,0.11613772387186053
IĞDIR,24.852679317650946,5.035914409297411,3.4803258622327817,43.25473606467432,2.7151288620253573,0.0,1.0965387717146904,0.0
KAHRAMANMARAŞ,39.549690329340706,15.465853363600443,8.132777650122028,0.9643999419919187,4.054074613821544,3.6739732825378075,13.952970689250577,0.14866218593993308
KARABÜK,27.831410562882148,19.51925097479116,18.467502056258482,0.19132908264787996,3.2192812927204417,4.1160548705733975,8.529234156320149,0.11508280621335783
KARAMAN,29.432278916308174,20.285489017443275,33.31887821428921,0.25034032536320444,3.3964315781509353,3.7328325491468153,2.6320194359918316,0.10177807358204387
KARS,12.38088852009915,13.250173133060194,15.266058584047443,23.612377333842083,5.423139538330629,0.5142218432431694,1.8188288107480421,0.0
KASTAMONU,30.002451897739675,21.388164895799836,18.308098435079092,0.10743668179904314,2.1377307936509675,2.8489955521475068,3.6174394612478484,0.0
KAYSERİ,35.528524327068745,18.007511616135282,10.923018781575074,0.6406576601190269,9.567015903006796,8.353288211760416,8.29931006388459,0.3635780220180798
KIRIKKALE,26.999007950084646,29.7197162661913,24.19062428499648,0.20931624436733332,3.091044364694811,2.9822297396833872,2.6271246622105187,0.0
KIRKLARELİ,20.142368229770607,49.22304904205546,10.705764246772825,1.08191438025606,5.711262959134037,3.505729470237478,0.6370560021301017,1.3736939306386722
KIRŞEHİR,29.70800963525643,31.33998527716398,10.402988710388419,1.9526523447644013,3.726710340943377,3.4521496675580217,1.7906758192321115,0.1399713784325959
KOCAELİ,37.49230389880569,29.0688585157908,3.840794220745096,5.293040983515956,5.665169891399698,7.904977164847404,6.914533990132623,2.093314672595804
KONYA,40.26341172183668,14.726713009470313,9.849752413441493,2.7034847200177485,3.8887027867798096,6.997267680412637,10.211000835527166,0.2504282247523908
KÜTAHYA,33.17048030813133,17.56575876663139,23.836503676589484,0.13913698803807742,3.7529445511912023,2.901651065859566,8.200889340003135,0.23745347902105096
KİLİS,27.503967292158617,24.716804773560245,25.213422078152792,0.4186030777745646,2.0643863954733153,3.3584550815794123,2.503711497765513,0.0
MALATYA,40.58741743277919,24.37351215875253,6.468565079634985,2.0977499726827906,1.4660168433771614,1.9902910992829945,10.239970014003314,0.48288984660427353
MANİSA,24.476613228469564,40.44001859192126,17.545130945421953,4.368849316958146,5.847248798789835,4.508725186703032,2.5257330582501667,0.28768087348605964
MARDİN,21.448751648018945,4.930112350908754,1.3169821777644768,68.51064212232174,0.5888136838334943,0.7375049142778412,2.467193102874744,0.0
MERSİN,14.665113955577999,39.77503594202782,23.22190393187593,9.993945309769932,6.059621641679659,3.9401810042213548,1.031683255339238,1.3125149595080745
MUĞLA,23.61918883445277,46.73765603771191,8.214417779878422,3.489469119554043,8.34777521725532,4.144246918422509,0.7337861842703661,4.018528722200453
MUŞ,16.76777792708711,1.0740636835037682,7.850576440627129,40.816425708110685,2.1664989007958115,0.1746314408630871,3.9632820742786423,0.0
NEVŞEHİR,30.99061964264071,16.528898462599052,26.188306973218882,0.3405011635492404,11.069764706592444,2.7433760427011635,1.9450077129966128,0.8685635393966357
NİĞDE,29.91998653030746,23.609043696849103,26.505362647066306,0.22271539324807385,4.84574795777186,2.7621067378961492,2.7745912254041145,0.0758603439269353
ORDU,40.9744155463971,27.115512781205553,7.1523805516541445,0.14924725272256703,12.781756391816886,2.8658485783848118,3.6609688303267696,0.29097737295596493
OSMANİYE,25.221561765631634,20.09496517183518,29.957090686965348,1.9874178950437038,8.109872270825841,3.7949115400325666,1.7953958976069069,0.10776927700197568
RİZE,38.2866861212481,18.913739398987673,13.098582015861831,0.1616137561897418,1.1602674835433888,3.027799224982181,5.5816108485703175,0.11278658815303517
SAKARYA,39.66555323348732,18.697668802161985,7.7275944889809445,0.9557392984450738,5.182980493079597,6.260193321031432,8.060974289395388,0.45953388446114835
SAMSUN,37.64357700651113,23.213376516526264,7.9674726209279205,0.18978781584106627,9.302888520270164,4.726402042375719,7.667286721889479,0.48196980721440535
SİNOP,27.029526813326356,24.612153886600872,10.280409054469148,0.20625796396994156,3.5762163356173007,1.6340412415302836,3.1103213017061,0.5233202762626703
SİVAS,28.050541764526223,14.009804788986067,18.037570086847772,0.2641382481285571,2.259783757719132,3.1653253457322985,3.5716835124441237,0.3011994996543658
SİİRT,28.97659685337063,4.767576106872601,2.6628993450601364,52.74022664644258,0.5566844374634824,0.9105547029973763,1.4240913636102208,0.0
TEKİRDAĞ,29.252070777307015,44.968711285310334,4.177057544808871,6.4200501104139285,5.665733059429758,5.566925359030474,2.3750855398753723,1.0006746233132517
TOKAT,28.554431932379625,18.793239208390958,34.24069108596136,0.18798379458002074,4.028618659528498,1.761306454708548,2.4964329083627255,1.0070599113746215
TRABZON,40.86974283744642,23.0216889761975,6.69962893870114,0.17717030054901672,6.213159801105609,3.9106254337279176,6.645406459495884,0.22488250507441396
TUNCELİ,10.97653630075797,28.46894149006601,3.5166846251822834,32.704215713043865,0.591543859288713,0.5444848718120663,0.8446373704075613,0.8877409947997165
UŞAK,26.978733488278845,33.60246329454345,11.991528521499868,1.033049051171172,9.259904384294233,2.7971793296036283,1.4954688616902503,0.13065569978374925
VAN,22.019567711957283,5.761920430357631,1.9458117790324514,64.78556800095689,0.24409366736138946,1.460901578740487,3.57607552169145,0.0
YALOVA,28.25509534052995,30.827535717051962,8.155870135411332,3.669487004868778,2.8014980490495507,4.186162609701942,1.9395689755918983,0.6170812307597275
YOZGAT,31.800190716083733,3.167493018917654,31.76830887047467,0.19575735499842914,6.614956429192537,1.5400466760118092,5.705163659891712,0.06715141722657789
ZONGULDAK,29.93270812171305,35.153379740503915,7.525490161912007,0.1678311677767293,5.019117519469821,3.2188930136554426,2.49360583153121,0.7876479903131478
ÇANAKKALE,25.36556521134554,37.17505403697917,6.430850924784092,1.7168122116125946,9.3235438383018,3.881897125176642,0.8572209015035647,1.1657290921259993
ÇANKIRI,30.0144445322374,2.1965231183185105,39.419744847795855,0.14156526463010902,4.879744455219502,1.6744916668398704,2.798328913412198,0.08423703644198474
ÇORUM,31.697774200258223,29.076376180029783,17.963068889522976,0.292151356775749,1.5667266624230076,3.3938614375142353,4.816996955628499,0.13873582629089157
İSTANBUL,35.45970624470394,39.36978619939229,3.2188706055374654,5.71547212759622,2.654514550147942,7.283180148497672,3.4749671356173706,2.409887653752954
İZMİR,26.21763512933179,47.61892492992216,4.10552024658193,7.591789424580453,4.6724291895740695,6.251494954966627,0.9651284886688217,2.577077636374159
ŞANLIURFA,33.78768440833869,5.239204983009633,5.68050772549009,31.87562291714272,1.3425464394897173,0.0,10.682455248560718,0.14621924779142031
ŞIRNAK,18.69422767136584,6.155057336756293,1.1083485894257643,66.79874333886656,0.39715204571036344,3.0279903608272196,1.0079922218522437,0.0
