İl Adı,AKP,CHP,MHP,DEM,İYİ,ZP,YRP,TİP
ESKİŞEHİR,33.18918955272226,44.04385846432677,5.817799911423012,1.9102741004750772,5.3068793232686,3.363063360145301,1.905098407128443,0.06462150506409767
GAZİANTEP,36.17301376495798,23.791721030653026,6.136466240707311,9.29476246955895,2.3098034358251573,2.78856277404014,8.171001431959823,0.016049817444078553
GÜMÜŞHANE,28.042979531266738,1.617778695679815,32.065237037036994,0.1330914865617321,4.599513454962416,0.5932680110592324,2.8077857527031544,0.0060849906087395095
GİRESUN,31.589510988319386,23.48361673367328,14.437014042097648,0.12819395346871268,4.83009973470971,1.1603198732082793,3.1813142808523245,0.011865643374562515
HAKKARİ,18.654338575588334,4.721548272188731,1.9154815100434806,65.08531839469373,0.09704439510654127,0.31650793082008716,3.1018059534550657,0.0
HATAY,31.672284037114178,33.468408398250524,11.222732161151635,2.48800988165443,3.715687614600951,1.3970930531876538,3.1813944374287217,0.6252171618341289
ISPARTA,29.058008782713085,20.6212706963891,22.344888759046157,0.5963388645035081,10.493155688467374,2.32150398384421,2.1653648260253213,0.00859998299017239
IĞDIR,25.638219948701963,5.016137832516553,4.032939975097758,46.15966696839322,2.823152456087043,0.0,1.2308668005415877,0.0
KAHRAMANMARAŞ,40.79977239502436,15.405117296291188,9.42411871534257,1.0291677674353155,4.215369245728098,1.6597252514465242,15.662235420524642,0.011008415076016832
KARABÜK,28.71110258872658,19.442596779696995,21.39981433666782,0.20417849095620916,3.3473629983068944,1.859436549933545,9.574081124959426,0.00852186647801166
KARAMAN,30.362571005047506,20.205825723255817,38.609326021447465,0.26715285073631684,3.5315613508803154,1.68631505043524,2.954446687805283,0.007536652798050647
KARS,12.772222221256415,13.198138279997195,17.690038336321535,25.198153386776273,5.638903523687665,0.23230081234736955,2.0416387060509726,0.0
KASTAMONU,30.95076594853458,21.304171275002286,21.215100243368152,0.11465198734811433,2.222782139351833,1.2870398055512777,4.060582489806888,0.0
KAYSERİ,36.65150583998656,17.936794183874877,12.657400725314986,0.6836833818065049,9.947647355437079,3.773615731928412,9.315990905695188,0.026922904123778894
KIRIKKALE,27.85238948982865,29.60300374829018,28.03166702296788,0.22337364668285983,3.214024060556971,1.347228633396132,2.948952295177324,0.0
KIRKLARELİ,20.77902588940726,49.02974484153709,12.40565001780705,1.1545743200528136,5.938490167428239,1.5837207510867382,0.715096541348487,0.10172185267062935
KIRŞEHİR,30.647016988864973,31.216909788827536,12.054799088180893,2.0837898953910896,3.8749805209285926,1.5595159611669849,2.010036920973459,0.010364861937189806
KOCAELİ,38.677356330690046,28.95470198618258,4.450644325307522,5.648514620083201,5.890563249777002,3.5710902621324045,7.761577200195024,0.15500967280248282
KONYA,41.53605301125191,14.668879625721026,11.413718664694079,2.885047180580887,4.043417967020757,3.1610305702303347,11.461867334703769,0.018544176700981924
KÜTAHYA,34.21892903675628,17.496776145258604,27.621318333166084,0.14848124425542764,3.902258480413507,1.3108270459624074,9.205513460997523,0.017583398507029654
KİLİS,28.373309528741697,24.619739226441464,29.21686699266714,0.44671590720441007,2.146519675071959,1.5171892324965175,2.810420789695217,0.0
MALATYA,41.87029985746136,24.27779475860434,7.495658660664943,2.2386320882229307,1.5243435072020366,0.8991182409817248,11.494385291154588,0.03575792884924892
MANİSA,24.87763229919561,39.686749871436874,20.030949195063986,4.593451472850888,5.990161406836962,2.0067674087018172,2.7932999940267176,0.020988351887158696
MARDİN,20.995044718032034,4.659593899881089,1.4480443974215118,69.37247176957783,0.5809274656077037,0.316129669042703,2.627788080437125,0.0
MERSİN,14.881950518398495,38.97278693450344,26.47033481928321,10.49121362078472,6.197965498927253,1.7509596651649164,1.139182247991129,0.0956066949468464
MUĞLA,24.36574144010088,46.55411224247173,9.518721851916544,3.723817253543556,8.679898194547206,1.872172367563889,0.82367634981309,0.29757151685333305
MUŞ,17.29777192434649,1.069845720056032,9.097108951359502,43.55760291103138,2.2526948088677683,0.07889012516083081,4.448791462962025,0.0
NEVŞEHİR,31.97016758592633,16.463987703006897,30.346546344562274,0.36336877164809656,11.510184233543114,1.23932596731879,2.1832747573359503,0.06431701445205297
NİĞDE,30.86569402524798,23.51632844646054,30.71394484458966,0.23767266469258996,5.03853995289106,1.2477875987465483,3.11448378526876,0.005617448367767977
ORDU,42.26953016296897,27.009027250101248,8.288051919762577,0.15927050095325054,13.290288890283655,1.29465319603027,4.109444287154904,0.021546835726756156
OSMANİYE,26.0187619906953,20.016050085253138,34.71374616961386,2.12089025407704,8.432530087303219,1.7143593667200412,2.0153352176843047,0.007980300613629717
RİZE,39.49684729510499,18.83946311288824,15.178404873552756,0.1724675224483016,1.2064296622150004,1.367814745387013,6.265368507038558,0.008351831836362494
SAKARYA,40.91929748052679,18.624241048503915,8.95459964371345,1.0199254865147571,5.389189556908862,2.828055659314888,9.048458557758787,0.03402842296215572
SAMSUN,38.83341086139496,23.1222150936525,9.232566174945127,0.20253371470776355,9.673011451512975,2.135162184086645,8.606543534661835,0.03568980005492293
SİNOP,27.88387298979155,24.51549931475548,11.912755953698824,0.22010997621615092,3.718498990086717,0.7381816093663799,3.4913414172312063,0.03875179678255891
SİVAS,28.937160064203038,13.954786780820022,20.901616784299375,0.2818774237576846,2.349691079145102,1.4299424631979565,4.009221352597197,0.022303782847802107
SİİRT,29.892485795845392,4.748853323426941,3.085720603031384,56.28219056052855,0.5788325772936321,0.41134502544455653,1.5985451911242583,0.0
TEKİRDAĞ,30.176666867903762,44.792114326110976,4.840300310251999,6.851212190360045,5.89114882390186,2.514870381669904,2.666037913923973,0.07409982262685155
TOKAT,29.456977134559658,18.71943613948264,39.677506452500914,0.20060853776322612,4.188900505739514,0.7956739403385815,2.8022505596205836,0.07457265235766079
TRABZON,42.16154897106593,22.931280330883304,7.7634113685767305,0.18906882376544498,6.460355380505975,1.766633364525684,7.45948104899875,0.01665251955997658
TUNCELİ,11.323481398396918,28.357140899053462,4.075071865716206,34.90058761471636,0.6150789093628446,0.2459721999265275,0.948107011397057,0.06573710247137092
UŞAK,27.831474195164645,33.470502812025394,13.895570889404002,1.1024272600525677,9.628317156980408,1.2636317167120352,1.6786665648127106,0.009675037173529145
VAN,21.680525389905682,5.477781923692826,2.1520335527478878,65.98627793459079,0.2422405023302956,0.6298940802672303,3.8312466164652963,0.0
YALOVA,29.148179146123603,30.706472673179068,9.45087787834458,3.915924902103892,2.912957910954369,1.8911078703284214,2.1771697645340464,0.04569478297976293
YOZGAT,32.805327488798355,3.155053933619499,36.812553725298464,0.20890416022491223,6.8781378118653995,0.6957193643001893,6.404056766397846,0.004972553505110186
ZONGULDAK,30.878817719252368,35.01532864252234,8.720404728627644,0.17910248717983207,5.218807162585565,1.4541417712157139,2.7990771606453233,0.058325228815490654
ÇANAKKALE,26.167317080768104,37.02906360689212,7.451956165914177,1.8321110506099831,9.694488558050294,1.7536552899815594,0.9622320483398304,0.08632208406713705
ÇANKIRI,30.963137644844945,2.1878971361095685,45.678902234412824,0.15107260069389325,5.073889028439567,0.7564551751098133,3.141129383987605,0.006237741333237265
ÇORUM,32.699673803513434,28.96219012774664,20.815286116201804,0.3117718557563077,1.6290601477151032,1.5331841291622155,5.407087997190958,0.01027336946559761
İSTANBUL,36.58051256358502,39.2151768203725,3.729970253823002,6.099315681466792,2.7601265548695593,3.2901921363308757,3.900657040622557,0.17845185990874576
İZMİR,27.98491591945591,49.07796492344827,4.922501826396708,8.382797828999815,5.026925534683097,2.92213267887438,1.120954640830946,0.19745476676481852
ŞANLIURFA,34.85564165321524,5.218630062310852,6.582471754608458,34.016347621805075,1.3959607336017898,0.0,11.99107578582346,0.010827515831371454
ŞIRNAK,19.113564777535466,6.076349369766127,1.2729101061388417,70.65075464069007,0.4092796970990848,1.3557331277452371,1.121408281025179,0.0
