İl Adı,AKP,CHP,MHP,DEM,İYİ,ZP,YRP,TİP
ISPARTA,30.114469135100073,19.159125625625194,19.255685134827914,0.5851611348338638,13.236742399787623,3.83506604602887,1.7878357263378792,0.12461026740243387
IĞDIR,26.570347235334708,4.6604700701331865,3.47538191689159,45.29445373188366,3.5613063339585382,0.0,1.0162664572375013,0.0
KAHRAMANMARAŞ,42.28312737106798,14.312822032291962,8.121224706585735,1.0098771262011892,5.317538258487393,2.7418242664477988,12.93154100527589,0.15950747203419116
KARABÜK,29.754950492590865,18.064025232733012,18.441268213690673,0.20035138507377678,4.222579273827655,3.071742295951946,7.904850063293424,0.12347839080686178
KARAMAN,31.46646125104572,18.773137654855343,33.27154738400437,0.26214535831253927,4.454938939105408,2.785749943931882,2.43934198825724,0.10920304395457497
KARS,13.23658116923295,12.262328207306702,15.244372522970812,24.7258411436926,7.113276079792001,0.3837550846770832,1.685681126377309,0.0
KASTAMONU,32.07604116422963,19.793605341647414,18.282091031879748,0.11250295934248251,2.803960549426144,2.126157306861007,3.3526241664987113,0.0
KAYSERİ,37.98404252771244,16.66499112249265,10.907502186303654,0.6708684732430259,12.548603054900589,6.2339180397677145,7.691757604658657,0.3901019671722547
KIRIKKALE,28.865017210994086,27.50401156455695,24.156260513048526,0.21918674828236331,4.054376950021781,2.2255877328367775,2.434805537255206,0.0
KIRKLARELİ,21.53448773737949,45.55330535357584,10.690556270460576,1.1329330680713443,7.491193967160176,2.6162667482597257,0.5904202049638942,1.4739084108007081
KIRŞEHİR,31.76124882112073,29.003484076889812,10.388210839118567,2.0447314983530056,4.888149998203098,2.5762810456210445,1.659589079578277,0.15018264792598626
KOCAELİ,40.08354674807427,26.90167744623762,3.8353382153462374,5.542639297818417,7.430735866489611,5.899351070218701,6.408354307994069,2.2460273235370636
KONYA,43.0461768992706,13.62878707496795,9.83576043697608,2.83097007880495,5.100627840960211,5.221942798597049,9.463502715679976,0.2686976032520061
KÜTAHYA,35.4630246696953,16.256172432145576,23.802642947460352,0.14569812326819934,4.922560173141273,2.1654532282396928,7.6005417872540875,0.25477631668671485
KİLİS,29.404876309771517,22.874083932767565,25.177605380075324,0.4383426987032032,2.7077581652801466,2.506358357099619,2.320426855313234,0.0
MALATYA,43.39257593882444,22.55638493580778,6.459376218173276,2.196671341068239,1.9229050757150496,1.485320663393535,9.490351200328629,0.5181178940416481
MANİSA,26.333587521830122,37.66148314601202,17.630877643800748,4.603764664791369,7.718006650076867,3.3860399409318833,2.355622735301565,0.3106176972554213
MARDİN,22.015441049526217,4.380357485700804,1.2625944672765022,68.87644982006378,0.7414777711909765,0.5284086232119906,2.1952707830297262,0.0
MERSİN,15.774028995755332,37.03353273036315,23.329940497470577,10.52886378655381,7.9964563793898895,2.958373296795179,0.9619736140166341,1.416830699655426
MUĞLA,25.251605298855477,43.25320674827061,8.202748863196184,3.6540183102298034,10.94938261364769,3.0927815455515395,0.6800692370340548,4.311690654367027
MUŞ,17.926666022333563,0.9939886271984277,7.839424375459757,42.74116256246785,2.841694317286616,0.1303244976001615,3.673149309952567,0.0
NEVŞEHİR,33.13250512826309,15.296613547480955,26.151105411244767,0.35655781542565623,14.519687708527687,2.047335249175748,1.8026230797983926,0.9319274675955924
NİĞDE,31.987876285925854,21.848910166243787,26.467710694530023,0.2332177466016659,6.3559388050210375,2.0613136509396206,2.5714767846415585,0.08139454973653405
ORDU,43.806321037564935,25.093960199127586,7.142220302325049,0.1562851469708525,16.765226370632348,2.1387344359653877,3.3929669604251353,0.3122049153650221
OSMANİYE,26.964724622440254,18.596818002070165,29.914535413465043,2.0811364507779806,10.637336551364406,2.832078447314349,1.663963623781886,0.11563132096337701
RİZE,40.93283189830277,17.503656579337843,13.07997494396771,0.16923480451312983,1.5218680763265422,2.259595470779679,5.1730080404588445,0.1210146577753207
SAKARYA,42.40699802322271,17.30369477147177,7.716617124709684,1.0008080818811784,6.79827079920582,4.6718766415204,7.470869242640829,0.49305805481742554
SAMSUN,40.24527494436767,21.48274130359907,7.956154499951731,0.19873743838444008,12.202159637695638,3.527234091322172,7.106001643055593,0.517130735428838
SİNOP,28.897645354752576,22.777235121043006,10.265805312617864,0.21598425180309527,4.6907541169664535,1.2194574058822416,2.882629681404127,0.5614978267884511
SİVAS,29.989226726688656,12.965326771029737,18.011946980240133,0.2765939350731723,2.9640516596838453,2.3622288940915217,3.310217790009546,0.3231727723097191
SİİRT,30.97928518095636,4.4121372897324065,2.659116587544831,55.227241522744855,0.7301766928572138,0.6795316102249535,1.3198405037840688,0.0
TEKİRDAĞ,31.273798207890714,41.61614277056157,4.171123863594521,6.722793597624227,7.431474547404757,4.154502459623237,2.201216983391072,1.0736763924482835
TOKAT,30.52794275634535,17.392140082813494,34.19205078276141,0.19684834680802668,5.284148885139878,1.314433287014885,2.313681096333376,1.080527503579467
TRABZON,43.69441397968456,21.305344713444494,6.690111841569908,0.1855249323191491,8.149508357797908,2.918433773632868,6.158928305776578,0.24128825808890889
TUNCELİ,11.735168559683576,26.346486250415897,3.511689030730114,34.24641369299178,0.7759001505835331,0.40633987224230156,0.7828055425092011,0.9525039673426756
UŞAK,28.84334150016612,31.097286756471565,11.974494064407505,1.0817634485406786,12.14577937602488,2.087487734319007,1.38599279950895,0.14018736673080187
VAN,22.771276438020504,5.157903498831137,1.8794813875838197,65.62120537836958,0.3096919888421428,1.0545790836651594,3.2058622246876487,0.0
YALOVA,30.207917817221823,28.52923935324127,8.144284388054484,3.8425251078463294,3.674592718671293,3.1240625186716,1.797582486126095,0.6620988823479411
YOZGAT,33.99802889164205,2.9313457720344904,31.723180687409375,0.2049884767622852,8.676526024098196,1.149310847692044,5.287516146402951,0.07205028459390818
ZONGULDAK,32.0014771173176,32.53257717052857,7.51479989510972,0.17574540397760963,6.583339473485072,2.402205540766328,2.3110609761606895,0.8451089225771533
ÇANAKKALE,27.118680721370232,34.40352885566552,6.421715637823035,1.7977701024218469,12.229252243120312,2.8969943217200664,0.7944678939885528,1.250772006250876
ÇANKIRI,32.0888626575905,2.032764939844804,39.36374748674236,0.14824090752150143,6.400530405584106,1.249644875733778,2.593476751005959,0.09038234336162669
ÇORUM,33.88853396140392,26.90863464334931,17.937551614915566,0.3059280281447218,2.055001390360038,2.5327815230899624,4.464367842612072,0.14885695910038724
İSTANBUL,37.91046815284799,36.43463636138504,3.2142980680900846,5.9849905788860305,3.481801402963642,5.435314449066437,3.2205815526324817,2.5856951120835565
İZMİR,28.42721269786623,44.69384507450959,4.1578381176907975,8.062547072502861,6.215532820273758,4.73155896833649,0.9071633258316534,2.804301922988629
ŞANLIURFA,36.12288621009407,4.848604648547952,5.67243833175607,33.3787478262899,1.7609547765705866,0.0,9.900444225129181,0.15688631530935593
ŞIRNAK,19.89617487863928,5.670502339279329,1.1017854914434249,69.63341590217527,0.5185775811566546,2.249552630513803,0.9299911767922525,0.0
