İl Adı,AKP,CHP,MHP,DEM,İYİ,ZP,YRP,TİP
YALOVA,28.607223925056307,30.928612255802175,8.794502876153569,4.03651247021174,3.265217760523061,2.7888492562427367,1.8116420088387086,0.4953364240871337
YOZGAT,32.196499983830584,3.1778785143333828,34.25587694424881,0.21533718569881752,7.7099012169626695,1.0259892955473215,5.328871663564152,0.05390302155268055
ZONGULDAK,30.305743923394466,35.26863974643351,8.11476197812984,0.18461779554529106,5.849910076605391,2.144447844967277,2.329136594128346,0.6322518325193472
ÇANAKKALE,25.681683081978594,37.29694265708808,6.934408716069656,1.8885293481053902,10.866829245933888,2.5861455752504834,0.8006817058643272,0.935740792564903
ÇANKIRI,30.388498972369526,2.203725022360476,42.506446729205585,0.1557247526071276,5.687467198987448,1.1155574388887712,2.6137612417410594,0.06761779540028982
ÇORUM,32.09280710413813,29.171711061502354,19.36963909314223,0.32137260419505453,1.826060070170029,2.2610129677873148,4.499285228359376,0.11136444387248227
İSTANBUL,35.901622154637444,39.49887085140258,3.4709192677621905,6.287138906767916,3.093904726312604,4.852102852656697,3.245770849833881,1.934437596476683
İZMİR,26.63004336597366,47.929249744442636,4.441284679879509,8.37808029148471,5.463412277787814,4.178229116506218,0.9043815824225646,2.0753189415028914
ŞANLIURFA,34.208762778159844,5.2563831548345235,6.125311058219249,35.06385203983434,1.56477227604569,0.0,9.977879069717671,0.1173714508291596
ŞIRNAK,18.340445495139726,5.983800999426187,1.1580859184039798,71.20207521137411,0.44854089402031183,1.9547303180807984,0.912321163554908,0.0
