İl Adı,AKP,CHP,MHP,DEM,İYİ,ZP,YRP,TİP
DÜZCE,34.1875856331445,20.591361262064257,17.36715030185684,0.4232226365269627,2.079510711349393,2.268531977961346,8.280646717539891,0.17107084148769827
DİYARBAKIR,15.937594641830682,6.4057069545250815,0.5305304216717014,63.57436581882939,0.623339293145011,0.13837759815248685,2.374336635880511,0.0
EDİRNE,23.193616940188065,44.784935712357644,4.581462835426147,1.2509147920971435,8.133744663815328,2.0138839343847152,0.6880796622761746,0.25222432027994424
ELAZIĞ,28.83702777141388,18.003704640424353,13.388411587266638,4.677982997321906,0.900549576271654,0.8302053192582672,8.128820585462467,0.0
ERZURUM,35.55606238016391,7.031920114722466,9.67911676441966,8.624264107045306,7.929944765925215,3.6124412150028595,9.464469590250818,0.05803893319162859
ERZİNCAN,18.693181322047824,31.30656364686841,39.21276788639923,0.7024954840800014,1.0969315850509849,1.4574223429463227,2.6992496279545013,0.4086668828371384
ESKİŞEHİR,31.201262591387597,48.00059572708301,5.537328647391741,1.5171807136955089,5.1920978801310715,4.285660115721577,1.9773987226015373,0.5738559706284149
GAZİANTEP,34.00636521748865,25.929081208198156,5.840632339675911,7.382099958162345,2.2598451542102773,3.5535554882835796,8.481098789162626,0.1425266025395871
GÜMÜŞHANE,26.363294192828313,1.7631139472058384,30.519398799186643,0.1057041167643467,4.500031488267552,0.7560205624018244,2.914343920481629,0.05403631791892494
GİRESUN,29.697399688364275,25.59329796129938,13.741017679404946,0.10181439080744523,4.7256304629820995,1.4786330406433357,3.3020482152590924,0.10537003570384532
HAKKARİ,17.537002988307147,5.145714697153585,1.823137749768126,51.69215757498,0.09494544108098095,0.4033362652336726,3.219522470424472,0.0
HATAY,29.775214894632974,36.4750863608945,10.681693637474957,1.976030877972527,3.6353217421790665,1.7803607410296673,3.3021314138545996,5.552092927919127
ISPARTA,27.317526418415135,22.47380934796687,21.267660375412227,0.473625132553906,10.266201299716126,2.9583674069167776,2.2475425022283844,0.0763701121061493
IĞDIR,24.102572065655885,5.466769093470111,3.8385153146076303,36.66099878422527,2.762091050057681,0.0,1.2775793785646061,0.0
KAHRAMANMARAŞ,38.35599571191056,16.789056028469606,8.969789840387094,0.8173871422544041,4.124195858147802,2.1150414224943463,16.25663230715301,0.0977576228263653
KARABÜK,26.99139880279627,21.18924772821188,20.368147199876987,0.16216294224644176,3.2749635461531215,2.369539971860902,9.937426704961737,0.07567641692118512
KARAMAN,28.5439495102234,22.021042335776713,36.74800273128603,0.21217853115692337,3.455177908994718,2.148925661001845,3.066570779021511,0.06692746017637347
KARS,12.007206707109557,14.383810184146355,16.837216395297407,20.012914549619058,5.516940794796456,0.29602841805627794,2.11912085709222,0.0
KASTAMONU,29.096913446191557,23.21805918752969,20.192338018403255,0.09105907050101368,2.174706024144829,1.6401163377899768,4.2146854977769985,0.0
KAYSERİ,34.45619713812499,19.548169399314055,12.047198031026879,0.5429960239177128,9.732491658514798,4.8088402454856976,9.669541713835057,0.23908247359392606
KIRIKKALE,26.184119889075973,32.262428060881746,26.6802838192591,0.1774081471401341,3.1445085699122264,1.716816902508323,3.0608678689128554,0.0
KIRKLARELİ,19.534428285413174,53.43439568644588,11.80758401440391,0.916987719446437,5.810047738280328,2.0181864361543904,0.7422351423466077,0.9033168206237865
KIRŞEHİR,28.811358083730624,34.02132144793766,11.473647314420745,1.6549906842660407,3.791169333745227,1.9873414916321366,2.086319753899659,0.09204270159749214
KOCAELİ,36.36070562366425,31.555885267468508,4.2360824877266765,4.486171613008871,5.763157422450622,4.55075550684877,8.056136514319233,1.3765266865052064
KONYA,39.04817545951696,15.986677489979135,10.863472841543887,2.291366427147994,3.9559636796342086,4.028203214948492,11.89685621565031,0.16467716915121983
KÜTAHYA,32.16932395338702,19.06862176836908,26.289717696316693,0.11792699281941922,3.8178573036402526,1.6704291855052973,9.554871543935157,0.1561452059525568
KİLİS,26.67383847341871,26.831485494664136,27.80834629047225,0.35479136671693884,2.1000930256195063,1.9334031760352053,2.917078959659981,0.0
MALATYA,39.36240198205249,26.458822001181698,7.134299230758144,1.7779696790460913,1.4913737830127538,1.1457753756166633,11.930608259800293,0.3175398181626066
MANİSA,23.188888057642608,42.88467879060356,18.903333981100122,3.617229940853107,5.810821601277663,2.5355668986717643,2.8746817662474604,0.18479896360371292
MARDİN,21.097096195209623,5.4279982016942,1.4731730156230016,58.89238637743799,0.6075134914526242,0.43060422880730276,2.91539585363062,0.0
MERSİN,13.94625623427713,42.339428849237656,25.11442371512267,8.305955861951174,6.0447045213126165,2.22423710106072,1.1786702094842707,0.8463235075537525
MUĞLA,22.898200128835892,50.71839628677603,9.056624262466709,2.9564884042496007,8.489155421979941,2.384924863035294,0.8546329365702701,2.641577696086266
MUŞ,16.261690367585313,1.1659567006454048,8.65854494340724,34.59438363059476,2.2039717184487824,0.10053223109999582,4.617627374557261,0.0
NEVŞEHİR,30.05525616570342,17.94305143423768,28.883564746392963,0.2885952817800411,11.261232735567239,1.5793130547164969,2.2661321326448522,0.5711520138643496
NİĞDE,29.01693706070607,25.6289483733157,29.233251272259192,0.18876473431458823,4.929562368915638,1.5900959845755145,3.23268143813971,0.049884419781665905
ORDU,39.73771966122616,29.435418312951285,7.888491874095066,0.1264960521879025,13.002835860806842,1.6498183268478999,4.265401647293714,0.19134157147352285
OSMANİYE,24.460320848898565,21.814217956709328,33.04022552337513,1.684456585863885,8.250144562070444,2.184663437815322,2.091819126062686,0.07086716952814076
RİZE,37.13111168408833,20.531930764637288,14.446666679445203,0.1369774100650454,1.180336033692905,1.7430504490250576,6.503145263304323,0.07416646455738224
SAKARYA,38.468361624705594,20.297373946405127,8.522905890197618,0.8100467242694982,5.272627842009586,3.6038825458354893,9.391856256178613,0.3021813507520908
SAMSUN,36.50741298400414,25.1994293352844,8.78747188762615,0.16085662562838912,9.463795800231372,2.7209060410154615,8.93317013324626,0.3169348165403617
SİNOP,26.213717627462387,26.717881055045883,11.338451960557073,0.17481606996821566,3.6380723109805646,0.9406886349247896,3.6238411794196477,0.34412615327038176
SİVAS,27.203916154022423,15.208433186350328,19.893967334499752,0.22387310326040555,2.298870075582967,1.8222218037662483,4.16137515604883,0.19806346110502168
SİİRT,28.102020910872007,5.175472733154317,2.936960595613415,44.700524402091375,0.5663131219773094,0.5241902338920097,1.659211517432561,0.0
TEKİRDAĞ,28.36918043999248,48.81607212661359,4.606953483792429,5.441379851229073,5.763730331308565,3.204780444715305,2.767216614991953,0.6580259248797647
TOKAT,27.692597834119436,20.401121012093604,37.76468707786211,0.15932760875590102,4.098299605300691,1.013952966702584,2.9085986615018973,0.6622247773182274
TRABZON,39.63620619949653,24.99134169997076,7.389143804739722,0.15016252008373532,6.320625631893742,2.2512778793212003,7.742575523851154,0.14787875593458152
TUNCELİ,10.645240854671483,30.904641503510984,3.878616062045203,27.718796173030576,0.6017754893000268,0.31345030822014247,0.9840885836716268,0.5837627691832664
UŞAK,26.164457354082433,36.47736892905266,13.225677047896136,0.8755714045371683,9.420068189754343,1.6102866551522776,1.7423735742543034,0.08591687616335292
VAN,21.35496985450194,6.254889572697824,2.1460715487050037,54.90967800999127,0.24831563003301524,0.8410151940705409,4.166492294256424,0.0
YALOVA,27.40229586366667,33.46502855066152,8.995258966539115,3.1101116516600706,2.8499541205059575,2.409899757001167,2.259795449498824,0.40578169780318435
YOZGAT,30.84039264497519,3.4384923039264303,35.03785132357422,0.16591617026329902,6.72937192968618,0.8865776264136964,6.647096875394667,0.04415758369209034
ZONGULDAK,29.02927468715366,38.16097619562534,8.300001315938907,0.14224704154056217,5.105930614790035,1.85305976252397,2.905304828985684,0.5179433806259823
ÇANAKKALE,24.59997796126299,40.35561765748762,7.092703596698824,1.4551019409427144,9.484808382679748,2.234739500320748,0.998749679341451,0.7665628228540897
ÇANKIRI,29.108544117216766,2.3844497186344182,43.476760592502536,0.11998510375217641,4.964146886301451,0.96397522916703,3.2603382629380757,0.05539278455002408
ÇORUM,30.741067279615308,31.56404611596127,19.81179859564943,0.2476159031360429,1.5938255280219975,1.9537859887730273,5.612292183245024,0.09123022437278722
İSTANBUL,34.38945613332556,42.73812319248514,3.5501515099994636,4.844207496903521,2.7004283235905757,4.19279796474747,4.048690724097441,1.5846994770054281
İZMİR,25.617656845497,52.08200456841947,4.562126064082675,6.482917493069078,4.789012685266143,3.6259556126330326,1.1329343669915062,1.7073923640411086
ŞANLIURFA,32.767899507930984,5.687452475878675,6.265136301073825,27.01651378162423,1.3657677750275126,0.0,12.446148636093483,0.09615118992884995
ŞIRNAK,18.12999572005349,6.68166185568873,1.2224180156812006,56.61596558287545,0.40402138046236463,1.7431604825496623,1.1744136273249965,0.0
