İl Adı,AKP,CHP,MHP,DEM,İYİ,ZP,YRP,TİP
ADANA,22.997045114879878,36.47587659923128,16.481652334418857,10.860321834628579,5.432545402162722,2.8004920103293958,2.3577868214832813,0.953236591184187
ADIYAMAN,32.71678292434756,20.005866833160805,3.502934236938085,9.240120482747995,0.2539922078631679,0.4665503525239389,6.3962640388481775,0.1211674811483521
AFYONKARAHİSAR,34.008166417079195,21.132555804599093,24.569781231805653,0.2210531537245503,4.699998793862665,2.0326152283755645,3.618846814601482,0.06045392486312346
AKSARAY,32.47387113462884,3.2859066989440793,30.132592483522508,0.29590850470144614,10.47280433025637,1.3582584160919484,2.637496783882675,0.0664549344985563
AMASYA,30.091081783132157,31.01129018615034,22.706775878412287,0.19077654221579138,2.7232873282099437,1.3689761349407001,2.2155237740052702,0.10454779053171966
ANKARA,28.475142924910063,42.372225369225006,9.219558263946807,2.435372851880398,4.153007144045487,4.660475965345853,3.6377409900598052,1.0107528018636869
ANTALYA,25.180858817051817,39.97289304877629,9.674382974824987,4.835809770003694,5.1334388076070105,3.2906698657284896,1.4248363678952436,1.8051947043559873
ARDAHAN,21.32579143772954,24.27372815519467,2.1744943588962053,11.00658940014978,1.3400509613080462,0.6428775465186135,1.464505978906565,0.3124302526102927
ARTVİN,29.193654465478218,31.270765346599177,4.606048723329975,0.5016341679193622,3.6808709052171964,0.9585815597452215,2.478659337986718,0.9266093692353924
AYDIN,21.981508266832112,43.73018368453129,16.59194479971139,6.823805270310097,6.793522914371127,2.6092586287606157,0.9038888075287761,0.5658876279545901
AĞRI,16.735081297447035,7.0108769010655285,1.4521005618092957,45.56175094912676,0.5777291892465881,0.23325154757359162,2.768490584470373,0.0
BALIKESİR,35.50489257040299,42.44299799405743,5.37107241990495,1.8381843016153805,5.943357425245089,2.4319768536402586,2.8001608109744565,0.8723584515110315
BARTIN,17.602103972878414,28.307866241412192,23.388598083379385,0.15804831599306776,0.5935789909112625,1.7176011405041163,2.120787274008357,0.0
BATMAN,18.326263682412115,5.8445214746490155,0.5209565502391456,69.00757279678011,0.16651610603247483,0.1987918875713709,1.696188920387743,0.0
BAYBURT,33.59940611399445,1.345814971308955,21.505853665989775,0.20288402800659727,4.033971871571739,1.2715040449038515,3.408595752769697,0.04969805412243052
BOLU,25.922416955642625,26.264999569617036,21.693000582624293,0.7364185830255222,1.9556207238662688,1.9146274300848376,3.251183083099148,0.3101296605967865
BURDUR,28.471822177019934,30.058176725683456,17.541238157495865,0.31649652460738104,4.368943686114216,1.785966541927607,1.3644646064526127,0.0
BURSA,35.442502905087046,33.82649245834941,5.804946482277519,4.2807987133866385,4.915705697519498,5.109374249348569,5.061704962404356,0.335633044447206
BİLECİK,27.704629763072354,30.608634709294012,12.24450570777906,1.613529422412482,8.94626878845325,2.4110312638654325,4.62927735240057,0.401371081706292
BİNGÖL,23.618224906112918,3.8107371857215147,6.401467252526029,20.304409841354026,0.4119763870335054,0.17581020424946475,10.16953969762189,0.0
BİTLİS,26.245242270703812,0.7647272364636113,1.5617964486032674,39.89754364424234,3.528639044290057,0.1071176269625945,4.689991766421795,0.0
DENİZLİ,31.40516389626414,43.94522038832881,6.567296117274063,2.3678584087047208,6.614692043478752,3.227133249560018,2.3258106018036964,0.4876251877693907
DÜZCE,34.90798519381288,18.84601032637777,17.119184404772614,0.5147346784872289,1.8757141351787168,2.250393476875364,7.641815930475304,0.19263965385508858
DİYARBAKIR,15.81931173370465,5.699147399912477,0.508362205829003,75.16316037562798,0.5465607613536584,0.13344054247935405,2.130016981092872,0.0
EDİRNE,23.682351992534763,40.9889055006869,4.516049309188454,1.5213959929197247,7.336619982088425,1.9977815226551237,0.6349960702320961,0.28402505844958653
ELAZIĞ,29.44468057148082,16.477686892492436,13.19725360037374,5.689487910795649,0.812293757576195,0.8235672466054467,7.501702797486049,0.0
ERZURUM,36.30529843305833,6.435885292366426,9.54091960312627,10.489060435797604,7.152792917801549,3.5835572188600064,8.734309886096087,0.06535654997031123
ERZİNCAN,19.08708335878135,28.652978026239424,38.652893123003714,0.8543937774784242,0.9894299020316164,1.4457692311510804,2.4910093994881115,0.46019208280708407
ESKİŞEHİR,31.858734461566772,43.93200193187247,5.4582673942998134,1.8452357210371706,4.683260986270053,4.251393263229146,1.8248474515004147,0.6462084045601845
GAZİANTEP,34.72294610815138,23.73129809069275,5.757240556195347,8.97830720896046,2.038375410106339,3.525142324744552,7.826803635720443,0.16049652377691867
GÜMÜŞHANE,26.91882056892525,1.613670083912212,30.083646820872602,0.12856017108150633,4.059018607225904,0.7499756488077592,2.689509715617581,0.06084928026880475
GİRESUN,30.323182214163623,23.423976274619452,13.544825228916423,0.12382938244444451,4.262508391358499,1.4668103344729864,3.0473036123030224,0.1186552134084566
HAKKARİ,17.906542077255512,4.709557133447552,1.7971072277900315,62.86938318804548,0.08564058118787528,0.4001113094666698,2.971144518326012,0.0
HATAY,30.402637139627785,33.38340993897101,10.529181814915784,2.403301550693936,3.279052298462585,1.7661255106920168,3.0473803923389577,6.25210731708792
ISPARTA,27.89316034125331,20.568899630017434,20.964003506426195,0.5760355408425195,9.260091225965434,2.9347131887067635,2.07415032711984,0.0859989454255467
IĞDIR,24.610460587337354,5.003398535737809,3.783709495753375,44.58808625425845,2.4914001149250815,0.0,1.179017386031203,0.0
KAHRAMANMARAŞ,39.16423185810597,15.365993498719947,8.841720356000199,0.9941280819016663,3.720015686937042,2.098130185839315,15.002474562468601,0.11008301858573327
KARABÜK,27.560160576383115,19.393219147184496,20.077333462183876,0.1972269031371802,2.954009990036697,2.350593841160333,9.170779564964755,0.08521778833793132
KARAMAN,29.145426575833135,20.15450974687264,36.223319561915254,0.258057198719789,3.1165629530482994,2.1317434961417296,2.8299926600441583,0.07536575286387387
KARS,12.260222130002422,13.164619464109425,16.596816825114917,24.340241393572704,4.976268588214616,0.2936614636405766,1.9556360845618692,0.0
KASTAMONU,29.710042547742393,21.250065871690172,19.904034461173957,0.11074847451998027,1.9615801001091362,1.6270024596242056,3.889533254767833,0.0
KAYSERİ,35.182256870653845,17.891240781636526,11.875189715604202,0.6604062724166724,8.778686291324396,4.770390201641289,8.923561218070313,0.2692262723175079
KIRIKKALE,26.735870710762867,29.527822111962898,26.299346221742198,0.21576852866038565,2.83633988542797,1.7030897496389314,2.824729714913788,0.0
KIRKLARELİ,19.94605704755297,48.90522584078843,11.638996876523498,1.1152649650769058,5.240650413232951,2.0020496229114944,0.6849735930562706,1.0172080649931148
KIRŞEHİR,29.418469973072597,31.137629375969407,11.309828081000273,2.012843889343258,3.419626486822749,1.9714513053114742,1.925365502871295,0.10364755338450322
KOCAELİ,37.12689708971165,28.881166817481468,4.175600256852012,5.456201780250336,5.198355450420423,4.51436903114337,7.434626117161352,1.5500807858580836
KONYA,39.87099719217145,14.63162562329861,10.708365599320302,2.786821070945512,3.5682706281077503,3.995994910591874,10.979044083448148,0.18543985981040542
KÜTAHYA,32.84719477736679,17.45234024029985,25.914356550742852,0.14342595951859574,3.4436989775765183,1.6570729349037199,8.81773755948635,0.17583217668333678
KİLİS,27.235908627298212,24.557213399780995,27.41130236475645,0.4315067397522191,1.8942793378489593,1.917944264303368,2.6920337534948797,0.0
MALATYA,40.19184508455783,24.21613735546074,7.032436640864334,2.162414228629113,1.3452159060131763,1.1366140994712015,11.010192243425209,0.35757561092286505
MANİSA,24.516554891000567,40.64056105325029,19.29372487921131,4.555266853664647,5.427079687340037,2.6044246363224777,2.746915228840023,0.21547277037064116
MARDİN,20.86281539092962,4.811360984892548,1.4063782551092734,69.36934169405167,0.5307075877672163,0.41370019506700795,2.6056958921826645,0.0
MERSİN,14.598059028127444,39.72468713276186,25.3780850189241,10.355838822850332,5.589354941347202,2.2619122828799125,1.1150792818843989,0.976983491224751
MUĞLA,23.388991926610526,46.435880512816425,8.930477140974245,3.5970338566304334,7.659911994057106,2.366693736843838,0.7889795520238669,2.9756845644126053
MUŞ,16.604356115387525,1.0671286730787912,8.534919372889407,42.07461368721852,1.9879776926688415,0.09972840554201441,4.261389192844833,0.0
NEVŞEHİR,30.688579430173927,16.422174732049317,28.471168992406554,0.35099729258105716,10.157607415224206,1.5666853413598512,2.0913058149342527,0.6431635297554614
NİĞDE,29.62838090277161,23.456604910698843,28.81586273986196,0.22958071341478603,4.446454526613199,1.5773820541468337,2.9832883052239505,0.056173905944065225
ORDU,40.57507144421246,26.940433438421312,7.775861020431502,0.15384787847635742,11.728529643253296,1.6366268744884334,3.9363367826237283,0.21546614125586527
OSMANİYE,24.975747839925113,19.965216074927238,32.5684815112966,2.0486811061560606,7.441612436947581,2.1671955244139296,1.930440612489728,0.07980218539214132
RİZE,37.9135371186125,18.791617236287415,14.240399064967175,0.16659558597441093,1.0646605331606673,1.7291135405883624,6.0014441826203395,0.08351745940886846
SAKARYA,39.278965541327395,18.576941763293338,8.40121695631413,0.9852004694222671,4.755898836595391,3.5750669822435084,8.667298485657694,0.3402807299251634
SAMSUN,37.2766958622112,23.063492472764654,8.66200551508692,0.19563812596327065,8.5363232120214,2.699150492643529,8.243998827928333,0.3568943299863975
SİNOP,26.76609213161575,24.45323822228205,11.176563028689806,0.2126159751470612,3.28153330553439,0.9331671708273395,3.344271069522061,0.38751398234781353
SİVAS,27.777156085502615,13.919346333164743,19.609923874811606,0.27228044977537885,2.073575804239194,1.8076518649302011,3.840335670017058,0.22303553461713635
SİİRT,28.6941856731142,4.736792839073082,2.8950270569421668,54.365972116085494,0.5108132033331726,0.51999896605048,1.531207578157758,0.0
TEKİRDAĞ,28.966974778112657,44.678357476359196,4.541176005416386,6.6179515614610676,5.19887221296324,3.1791559817844184,2.5537329067220385,0.740990605378111
TOKAT,28.2761352481837,18.671895090876323,37.22548782256657,0.19377849478966358,3.696657323237165,1.0058457029891594,2.6842076887235913,0.7457188540574292
TRABZON,40.471418894510464,22.87304261983836,7.283642577400731,0.18263166906765707,5.701190561900425,2.2332773368313337,7.145255557847544,0.16652348295023403
TUNCELİ,10.869556982672037,28.285123333792804,3.8232376899718368,33.712340514822515,0.5428001814675424,0.3109440535976435,0.908168657862379,0.6573642638978843
UŞAK,26.715793847547285,33.38549903364191,13.036842563439748,1.0648933362956792,8.496881002552746,1.5974112861793128,1.6079538942740297,0.09674937669380088
VAN,21.518537540919926,5.649518710992245,2.0876425600884407,65.9053809723521,0.2210380212625551,0.823331695353171,3.794550499031556,0.0
YALOVA,27.979716045171156,30.628488598284576,8.866825837305225,3.782600888775103,2.570652413218411,2.3906309215674444,2.0854579907408692,0.456943130259617
YOZGAT,31.49026027677253,3.1470411616911087,34.537585471989765,0.20179167933251774,6.0698788327936,0.879488817705801,6.134290294767533,0.04972502364251882
ZONGULDAK,29.640978507234845,34.92640152802186,8.18149498436838,0.17300465257244366,4.605538300492206,1.838243252621766,2.6811679669900945,0.5832462896226449
ÇANAKKALE,25.118347801880354,36.93502228536596,6.991434903819492,1.7697338589533933,8.555276515651874,2.216871193747489,0.9216986873720993,0.8632119627669596
ÇANKIRI,29.7219182998443,2.182340615960224,42.856005099790345,0.14592908902498813,4.477649686015291,0.9562675724485125,3.008811476485785,0.06237677180393997
ÇORUM,31.38884193092738,28.888635941693764,19.528928330451297,0.30115707736000524,1.437627157005418,1.938164102185833,5.1793181469219265,0.10273263807824073
İSTANBUL,35.11410950182941,39.11558350925827,3.499462911774584,5.891654588483249,2.4357804698726375,4.159273610153527,3.7363445547604806,1.784500245979196
İZMİR,26.863084553207777,48.95332345996939,4.618297574079088,8.097391883424695,4.436204933894351,3.6939937951961563,1.0737352001943072,1.9745273601618243
ŞANLIURFA,33.45838349421907,5.205376503624466,6.175683505638261,32.858205906347344,1.2319195602163295,0.0,11.485959993788912,0.10827404474409213
ŞIRNAK,18.512030330271294,6.115315385275828,1.2049644913780282,68.85785004481636,0.3644264057461483,1.7292226943179172,1.0838106095324083,0.0
