İl Adı,AKP,CHP,MHP,DEM,İYİ,ZP,YRP,TİP
ADANA,25.701367646515077,27.802559278158938,18.05873223127897,12.042615385730466,11.38856432223311,2.1326765052526375,1.4413907280808134,1.2079926825499476
ADIYAMAN,36.56409168871066,15.24882608446014,3.8381195116305626,10.24603310895803,0.5324587983091923,0.35529505946639256,3.9102414162076418,0.15354994965980714
AFYONKARAHİSAR,38.00733458159263,16.107608376675735,26.920789933160954,0.24511779214676957,9.852883798635895,1.5479104120941287,2.2123171600517617,0.07661046537812438
AKSARAY,36.29261484540115,2.504576292535699,33.015889915224896,0.3281221648628982,21.954755445173834,1.0343631766763168,1.6123864019393535,0.08421526757996717
AMASYA,33.62962293313185,23.63735471434301,24.879519183133556,0.21154516021788958,5.708987336377225,1.0425251093275543,1.3544207629784022,0.1324885837441372
ANKARA,31.82365879808811,32.29686075865866,10.101750152295104,2.700496267295764,8.706193043840296,3.549121924978689,2.2238677756851235,1.2808803184961552
ANTALYA,28.141985497662493,30.46804716220396,10.600095676109209,5.362253349898433,10.761529582689892,2.5059647673683405,0.8710481842563431,2.2876398300352223
ARDAHAN,23.833583982463445,18.501865585073787,2.3825652045655668,12.204806162560168,2.8092276158154927,0.48957462979994093,0.8952994901747977,0.3959284216016214
ARTVİN,32.626663234969335,23.835131277984004,5.0467877158854835,0.55624386096293,7.716426088075395,0.7299947163914973,1.5152839753330163,1.1742492346291968
AYDIN,24.288792451878074,32.95524751484777,17.97413678770437,7.4811607121456705,14.080721141326597,1.9645903820350703,0.546331744110994,0.7090192659514684
AĞRI,18.703032275294618,5.343814564770665,1.5910477109046763,50.52176642051956,1.2111276658538412,0.17762953562774358,1.6924671148701318,0.0
BALIKESİR,39.68006727140411,32.350804906973266,5.885014236304185,2.038295631521555,12.459409598395485,1.8520388124466591,1.7118281403976592,1.105499553554497
BARTIN,19.672011917149067,21.576757095171313,25.62658291066578,0.17525402201232293,1.2443545369409974,1.3080157287495378,1.2965053011299588,0.0
BATMAN,19.776434159622838,4.3014794873755,0.5511602297702215,73.88643848986204,0.3370634958138354,0.14617704016184535,1.001247097393732,0.0
BAYBURT,37.550506377081945,1.0258040109182613,23.56368432478967,0.22497071029707452,8.456652403711981,0.9682965682095217,2.0837839405375274,0.06298004742168697
BOLU,28.970746682239884,20.019647930558204,23.768738768776117,0.8165877488090371,4.099682700263602,1.4580584130907381,1.9875525253484134,0.393012987654215
BURDUR,31.81994754901418,22.910874751309024,19.21970664493334,0.35095147038958985,9.158873512537582,1.3600784680290168,0.8341409895988673,0.0
BURSA,39.6103409340587,25.783151754748395,6.360404406871069,4.746821800866842,10.305082862829194,3.8909742923518835,3.0943826365525453,0.4253322474859187
BİLECİK,30.962537643176937,23.330443577237965,13.41614574767972,1.789184017154671,18.754589239277294,1.836087984150535,2.8300257651228007,0.5086390243224237
BİNGÖL,26.395594670435464,2.90461138641257,7.014004461145845,22.514820654210343,0.8636503214689093,0.1338858638423323,6.21696588319229,0.0
