İl Adı,AKP,CHP,MHP,DEM,İYİ,ZP,YRP,TİP
ADANA,24.468322629098818,41.952287319298556,10.040892777369194,6.6235295202483115,6.125727898709554,2.41521977322683,3.8922721494307124,0.6107539087575472
ADIYAMAN,34.80989822736662,23.00950523212581,2.1340449589401613,5.635395683485796,0.2864011321732972,0.4023655959258487,10.559054852614674,0.07763394041948112
AFYONKARAHİSAR,36.18390031242602,24.305352895188154,14.968313486190116,0.13481663909535704,5.299709731648812,1.752982144861469,5.974050130905474,0.03873379521029471
AKSARAY,34.551445716987196,3.779245758864506,18.357269289036893,0.18046967171204417,11.809114312793012,1.1713986583775953,4.354021823593606,0.04257873792989717
AMASYA,32.016213111304396,35.66725949662142,13.833340085615282,0.11635143768098176,3.0707736296095427,1.1806419079180024,3.657422038069307,0.06698543919709352
ANKARA,29.852718461676393,48.01942900887695,5.534361268409351,1.4635179482445844,4.6142681255963485,3.960394071105665,5.91719999218887,0.6381111239018322
ANTALYA,26.7918497587654,45.974338398797975,5.893792695442685,2.9492798881701,5.788455869610911,2.8379623643112315,2.352142637206607,1.1566170790655372
ARDAHAN,22.690147478191136,27.91813419773262,1.3247376088060667,6.712735673881387,1.5110389240574593,0.5544349194314174,2.4176298647673167,0.20017905288213356
ARTVİN,31.061371259456415,35.96569170711969,2.806080386837943,0.305938329468735,4.150543056052657,0.8267065675630909,4.091810430555705,0.5936934223735968
AYDIN,23.45377837561888,50.437595658749544,10.136593772916186,4.173463056393844,7.6819689842747465,2.2566417228356,1.4963625799424884,0.36359584926871036
AĞRI,17.805738361803034,8.06347508369225,0.8846434657911265,27.78735354264605,0.6514463387747812,0.20116241994535636,4.5702684821676085,0.0
BALIKESİR,35.98932838589338,46.50603753435678,3.117352882203974,1.0680441655479302,6.384686305926772,1.998182416418403,4.40387531186879,0.5324929977839681
BARTIN,18.728230379504595,32.55794921679894,14.248717349641613,0.09639103725892662,0.6693185450903799,1.4813055069471739,3.5010295105037526,0.0
BATMAN,19.498719514928357,6.722005528263394,0.3173752701782038,42.0865700390903,0.1877632455499644,0.17144348059146478,2.8000957655895413,0.0
BAYBURT,35.74898883036895,1.5478727756238957,13.101718587707948,0.123735591739445,4.5486990364515005,1.0965793509364339,5.626964319372578,0.03184233703745184
BOLU,27.580850419182145,30.208370877344425,13.215731557124746,0.4491294363281449,2.2051542215759565,1.6512262882547781,5.367104969687703,0.19870502683477023
BURDUR,30.293358446076745,34.5710476034646,10.686409830032586,0.19302596237146213,4.9264126196287945,1.5402656713445662,2.2524799690068593,0.0
BURSA,37.2323917318522,38.41238423066529,3.4916780386168447,2.5777214113770612,5.4727372974797,4.350652768366501,8.250112689515973,0.2123218321264277
BİLECİK,29.47708351121912,35.204150180802486,7.459553595057053,0.9840647380321197,10.087795729229523,2.079338330863848,7.642085003852777,0.2571648626180321
